index,file_path,filename,image_height,image_width,label
7768,./img_data/300/300_37695.png,300_37695.png,40,40,1
7890,./img_data/300/300_33595.png,300_33595.png,40,40,1
8161,./img_data/300/300_30825.png,300_30825.png,40,40,1
8155,./img_data/300/300_37637.png,300_37637.png,40,40,1
7958,./img_data/300/300_37043.png,300_37043.png,40,40,1
7739,./img_data/300/300_37087.png,300_37087.png,40,40,1
7167,./img_data/300/300_228329.png,300_228329.png,235,624,1
7635,./img_data/300/300_30241.png,300_30241.png,20,20,1
7994,./img_data/300/300_38213.png,300_38213.png,40,40,1
8355,./img_data/300/300_228319.png,300_228319.png,277,624,1
8077,./img_data/300/300_31245.png,300_31245.png,24,24,1
7343,./img_data/300/300_37767.png,300_37767.png,40,40,1
8320,./img_data/300/300_37631.png,300_37631.png,40,40,1
7965,./img_data/300/300_33569.png,300_33569.png,56,56,1
7853,./img_data/300/300_34413.png,300_34413.png,90,75,1
7266,./img_data/300/300_32197.png,300_32197.png,40,40,1
7515,./img_data/300/300_36797.png,300_36797.png,40,40,1
7945,./img_data/300/300_34199.png,300_34199.png,40,40,1
8098,./img_data/300/300_227985.png,300_227985.png,543,543,1
8194,./img_data/300/300_36317.png,300_36317.png,40,40,1
8031,./img_data/300/300_37083.png,300_37083.png,40,40,1
7249,./img_data/300/300_33855.png,300_33855.png,96,96,1
8105,./img_data/300/300_37967.png,300_37967.png,40,40,1
7270,./img_data/300/300_37979.png,300_37979.png,40,40,1
8062,./img_data/300/300_36067.png,300_36067.png,240,240,1
7876,./img_data/300/300_30067.png,300_30067.png,54,279,1
7238,./img_data/300/300_32949.png,300_32949.png,40,40,1
8038,./img_data/300/300_37915.png,300_37915.png,40,40,1
8178,./img_data/300/300_227979.png,300_227979.png,543,543,1
8336,./img_data/300/300_32577.png,300_32577.png,40,40,1
7188,./img_data/300/300_29549.png,300_29549.png,40,40,1
8015,./img_data/300/300_33811.png,300_33811.png,40,40,1
7156,./img_data/300/300_37365.png,300_37365.png,40,40,1
7882,./img_data/300/300_37907.png,300_37907.png,40,40,1
7539,./img_data/300/300_228003.png,300_228003.png,534,534,1
7338,./img_data/300/300_36121.png,300_36121.png,119,144,1
7780,./img_data/300/300_226959.png,300_226959.png,532,534,1
8304,./img_data/300/300_226241.png,300_226241.png,624,624,1
8342,./img_data/300/300_37547.png,300_37547.png,22,22,1
7566,./img_data/300/300_35847.png,300_35847.png,40,40,1
8125,./img_data/300/300_37597.png,300_37597.png,40,40,1
8337,./img_data/300/300_32563.png,300_32563.png,40,40,1
7610,./img_data/300/300_37671.png,300_37671.png,40,40,1
8324,./img_data/300/300_33443.png,300_33443.png,40,40,1
7293,./img_data/300/300_37389.png,300_37389.png,40,40,1
7455,./img_data/300/300_34431.png,300_34431.png,90,75,1
8228,./img_data/300/300_37633.png,300_37633.png,40,40,1
8233,./img_data/300/300_35025.png,300_35025.png,40,40,1
7772,./img_data/300/300_37871.png,300_37871.png,40,40,1
7288,./img_data/300/300_35401.png,300_35401.png,40,40,1
8037,./img_data/300/300_37901.png,300_37901.png,40,40,1
7628,./img_data/300/300_36793.png,300_36793.png,40,40,1
7682,./img_data/300/300_32093.png,300_32093.png,40,40,1
7644,./img_data/300/300_38437.png,300_38437.png,40,40,1
7809,./img_data/300/300_63819.png,300_63819.png,534,534,1
7119,./img_data/300/300_227999.png,300_227999.png,543,543,1
8004,./img_data/300/300_37861.png,300_37861.png,40,40,1
8143,./img_data/300/300_30373.png,300_30373.png,40,40,1
7804,./img_data/300/300_36603.png,300_36603.png,40,40,1
7422,./img_data/300/300_38395.png,300_38395.png,40,40,1
8176,./img_data/300/300_37233.png,300_37233.png,40,40,1
7800,./img_data/300/300_34821.png,300_34821.png,12,20,1
7968,./img_data/300/300_29525.png,300_29525.png,40,40,1
8122,./img_data/300/300_35141.png,300_35141.png,40,40,1
7747,./img_data/300/300_30071.png,300_30071.png,24,24,1
8039,./img_data/300/300_30953.png,300_30953.png,40,40,1
7537,./img_data/300/300_30873.png,300_30873.png,40,40,1
8049,./img_data/300/300_37557.png,300_37557.png,40,40,1
8158,./img_data/300/300_30831.png,300_30831.png,40,40,1
7311,./img_data/300/300_34455.png,300_34455.png,40,40,1
8011,./img_data/300/300_36799.png,300_36799.png,40,40,1
8234,./img_data/300/300_34475.png,300_34475.png,40,40,1
8314,./img_data/300/300_34477.png,300_34477.png,40,40,1
7432,./img_data/300/300_227093.png,300_227093.png,140,140,1
7369,./img_data/300/300_37201.png,300_37201.png,40,40,1
8245,./img_data/300/300_36921.png,300_36921.png,40,40,1
7417,./img_data/300/300_36687.png,300_36687.png,24,24,1
7946,./img_data/300/300_64619.png,300_64619.png,214,214,1
7308,./img_data/300/300_227357.png,300_227357.png,534,534,1
8052,./img_data/300/300_227953.png,300_227953.png,624,624,1
7674,./img_data/300/300_38019.png,300_38019.png,40,40,1
7559,./img_data/300/300_37715.png,300_37715.png,40,40,1
7165,./img_data/300/300_29749.png,300_29749.png,24,24,1
7790,./img_data/300/300_32505.png,300_32505.png,40,40,1
7738,./img_data/300/300_33587.png,300_33587.png,40,40,1
8295,./img_data/300/300_37591.png,300_37591.png,40,40,1
7785,./img_data/300/300_37643.png,300_37643.png,40,40,1
8358,./img_data/300/300_33245.png,300_33245.png,24,24,1
7842,./img_data/300/300_37457.png,300_37457.png,40,40,1
7704,./img_data/300/300_33617.png,300_33617.png,24,24,1
8142,./img_data/300/300_35579.png,300_35579.png,40,40,1
7134,./img_data/300/300_34679.png,300_34679.png,112,208,1
7766,./img_data/300/300_37859.png,300_37859.png,40,40,1
7516,./img_data/300/300_32297.png,300_32297.png,40,40,1
7623,./img_data/300/300_34635.png,300_34635.png,40,40,1
7233,./img_data/300/300_35001.png,300_35001.png,40,40,1
7831,./img_data/300/300_37245.png,300_37245.png,40,40,1
7158,./img_data/300/300_34693.png,300_34693.png,90,97,1
7727,./img_data/300/300_227295.png,300_227295.png,534,534,1
8244,./img_data/300/300_227161.png,300_227161.png,512,512,1
7726,./img_data/300/300_37713.png,300_37713.png,40,40,1
7393,./img_data/300/300_37837.png,300_37837.png,40,40,1
7365,./img_data/300/300_31857.png,300_31857.png,40,40,1
8115,./img_data/300/300_37795.png,300_37795.png,40,40,1
8315,./img_data/300/300_35769.png,300_35769.png,24,24,1
7197,./img_data/300/300_29575.png,300_29575.png,40,40,1
7323,./img_data/300/300_33105.png,300_33105.png,24,24,1
8102,./img_data/300/300_37595.png,300_37595.png,40,40,1
8050,./img_data/300/300_80289.png,300_80289.png,32,32,1
7883,./img_data/300/300_37091.png,300_37091.png,40,40,1
7362,./img_data/300/300_37771.png,300_37771.png,40,40,1
7408,./img_data/300/300_35403.png,300_35403.png,40,40,1
7187,./img_data/300/300_41187.png,300_41187.png,304,306,1
7410,./img_data/300/300_30235.png,300_30235.png,22,22,1
7836,./img_data/300/300_36601.png,300_36601.png,40,40,1
7185,./img_data/300/300_33277.png,300_33277.png,24,24,1
7861,./img_data/300/300_37683.png,300_37683.png,40,40,1
7142,./img_data/300/300_34453.png,300_34453.png,40,40,1
8096,./img_data/300/300_35341.png,300_35341.png,40,40,1
7960,./img_data/300/300_37719.png,300_37719.png,40,40,1
8070,./img_data/300/300_37621.png,300_37621.png,40,40,1
7816,./img_data/300/300_37051.png,300_37051.png,40,40,1
8094,./img_data/300/300_35433.png,300_35433.png,40,40,1
7113,./img_data/300/300_38453.png,300_38453.png,40,40,1
7719,./img_data/300/300_227097.png,300_227097.png,512,512,1
8211,./img_data/300/300_37551.png,300_37551.png,40,40,1
8136,./img_data/300/300_227617.png,300_227617.png,312,624,1
7154,./img_data/300/300_32209.png,300_32209.png,40,40,1
8208,./img_data/300/300_29753.png,300_29753.png,24,24,1
8165,./img_data/300/300_37435.png,300_37435.png,40,40,1
7587,./img_data/300/300_227095.png,300_227095.png,512,512,1
7443,./img_data/300/300_33175.png,300_33175.png,40,40,1
7871,./img_data/300/300_35321.png,300_35321.png,40,40,1
7201,./img_data/300/300_34929.png,300_34929.png,40,40,1
7680,./img_data/300/300_37841.png,300_37841.png,40,40,1
7535,./img_data/300/300_37661.png,300_37661.png,40,40,1
7462,./img_data/300/300_36583.png,300_36583.png,40,40,1
8270,./img_data/300/300_38307.png,300_38307.png,160,160,1
7806,./img_data/300/300_32459.png,300_32459.png,21,21,1
7309,./img_data/300/300_37809.png,300_37809.png,40,40,1
7255,./img_data/300/300_35377.png,300_35377.png,40,40,1
7911,./img_data/300/300_33807.png,300_33807.png,96,96,1
7115,./img_data/300/300_35639.png,300_35639.png,40,40,1
8369,./img_data/300/300_35191.png,300_35191.png,40,40,1
8191,./img_data/300/300_35187.png,300_35187.png,40,40,1
7227,./img_data/300/300_36509.png,300_36509.png,40,40,1
7405,./img_data/300/300_33853.png,300_33853.png,96,96,1
7691,./img_data/300/300_37673.png,300_37673.png,40,40,1
7730,./img_data/300/300_32657.png,300_32657.png,40,40,1
7553,./img_data/300/300_37503.png,300_37503.png,40,40,1
7126,./img_data/300/300_35349.png,300_35349.png,40,40,1
7301,./img_data/300/300_31061.png,300_31061.png,40,40,1
7194,./img_data/300/300_32627.png,300_32627.png,40,40,1
7430,./img_data/300/300_27921.png,300_27921.png,864,576,1
7477,./img_data/300/300_30509.png,300_30509.png,40,40,1
8182,./img_data/300/300_34921.png,300_34921.png,40,40,1
8148,./img_data/300/300_37811.png,300_37811.png,40,40,1
7746,./img_data/300/300_38439.png,300_38439.png,40,40,1
7169,./img_data/300/300_34081.png,300_34081.png,40,40,1
8366,./img_data/300/300_36301.png,300_36301.png,40,40,1
7550,./img_data/300/300_227091.png,300_227091.png,140,140,1
7377,./img_data/300/300_32557.png,300_32557.png,40,40,1
8215,./img_data/300/300_29627.png,300_29627.png,40,40,1
8001,./img_data/300/300_227303.png,300_227303.png,534,534,1
7387,./img_data/300/300_35761.png,300_35761.png,24,24,1
7208,./img_data/300/300_32425.png,300_32425.png,400,400,1
8171,./img_data/300/300_36105.png,300_36105.png,40,40,1
8225,./img_data/300/300_35795.png,300_35795.png,24,24,1
7754,./img_data/300/300_35479.png,300_35479.png,40,40,1
7619,./img_data/300/300_30309.png,300_30309.png,40,40,1
8044,./img_data/300/300_37769.png,300_37769.png,40,40,1
7748,./img_data/300/300_227065.png,300_227065.png,312,624,1
7666,./img_data/300/300_30519.png,300_30519.png,40,40,1
7709,./img_data/300/300_33159.png,300_33159.png,24,24,1
7817,./img_data/300/300_33551.png,300_33551.png,40,40,1
7295,./img_data/300/300_36915.png,300_36915.png,40,40,1
7296,./img_data/300/300_227155.png,300_227155.png,512,512,1
7305,./img_data/300/300_37821.png,300_37821.png,40,40,1
7661,./img_data/300/300_227041.png,300_227041.png,543,543,1
7857,./img_data/300/300_30891.png,300_30891.png,40,40,1
7720,./img_data/300/300_37539.png,300_37539.png,40,40,1
7756,./img_data/300/300_30273.png,300_30273.png,24,24,1
7411,./img_data/300/300_35359.png,300_35359.png,40,40,1
8110,./img_data/300/300_37797.png,300_37797.png,40,40,1
8068,./img_data/300/300_35787.png,300_35787.png,24,24,1
8213,./img_data/300/300_34689.png,300_34689.png,17,27,1
7148,./img_data/300/300_228077.png,300_228077.png,534,534,1
7603,./img_data/300/300_37895.png,300_37895.png,40,40,1
7416,./img_data/300/300_37599.png,300_37599.png,40,40,1
8272,./img_data/300/300_35151.png,300_35151.png,40,40,1
7787,./img_data/300/300_30851.png,300_30851.png,40,40,1
7206,./img_data/300/300_37561.png,300_37561.png,40,40,1
7801,./img_data/300/300_35295.png,300_35295.png,40,40,1
7868,./img_data/300/300_35309.png,300_35309.png,40,40,1
7757,./img_data/300/300_37497.png,300_37497.png,40,40,1
7261,./img_data/300/300_36865.png,300_36865.png,40,40,1
8116,./img_data/300/300_32835.png,300_32835.png,40,40,1
8111,./img_data/300/300_32189.png,300_32189.png,40,40,1
7601,./img_data/300/300_228013.png,300_228013.png,534,534,1
7218,./img_data/300/300_37415.png,300_37415.png,40,40,1
7315,./img_data/300/300_37607.png,300_37607.png,40,40,1
8112,./img_data/300/300_32821.png,300_32821.png,40,40,1
7781,./img_data/300/300_36549.png,300_36549.png,40,40,1
8224,./img_data/300/300_31281.png,300_31281.png,24,24,1
8262,./img_data/300/300_36699.png,300_36699.png,40,40,1
7183,./img_data/300/300_30973.png,300_30973.png,40,40,1
7335,./img_data/300/300_37203.png,300_37203.png,40,40,1
7479,./img_data/300/300_35303.png,300_35303.png,40,40,1
8019,./img_data/300/300_228385.png,300_228385.png,624,624,1
7470,./img_data/300/300_35511.png,300_35511.png,40,40,1
7930,./img_data/300/300_37137.png,300_37137.png,40,40,1
7571,./img_data/300/300_32655.png,300_32655.png,40,40,1
8095,./img_data/300/300_38103.png,300_38103.png,40,40,1
7395,./img_data/300/300_37823.png,300_37823.png,40,40,1
7589,./img_data/300/300_34813.png,300_34813.png,10,16,1
7970,./img_data/300/300_37055.png,300_37055.png,40,40,1
8032,./img_data/300/300_32845.png,300_32845.png,40,40,1
7578,./img_data/300/300_38185.png,300_38185.png,40,40,1
7307,./img_data/300/300_36281.png,300_36281.png,40,40,1
7732,./img_data/300/300_37049.png,300_37049.png,40,40,1
8332,./img_data/300/300_33899.png,300_33899.png,40,40,1
8164,./img_data/300/300_32559.png,300_32559.png,40,40,1
7442,./img_data/300/300_37313.png,300_37313.png,40,40,1
7502,./img_data/300/300_38427.png,300_38427.png,40,40,1
7525,./img_data/300/300_36581.png,300_36581.png,40,40,1
7862,./img_data/300/300_32937.png,300_32937.png,40,40,1
8107,./img_data/300/300_37973.png,300_37973.png,40,40,1
7995,./img_data/300/300_31551.png,300_31551.png,40,40,1
7318,./img_data/300/300_228071.png,300_228071.png,534,534,1
8020,./img_data/300/300_35327.png,300_35327.png,40,40,1
7351,./img_data/300/300_34291.png,300_34291.png,40,40,1
7688,./img_data/300/300_35071.png,300_35071.png,40,40,1
7381,./img_data/300/300_34481.png,300_34481.png,40,40,1
7312,./img_data/300/300_35763.png,300_35763.png,24,24,1
7884,./img_data/300/300_37085.png,300_37085.png,40,40,1
7983,./img_data/300/300_30869.png,300_30869.png,40,40,1
7327,./img_data/300/300_37439.png,300_37439.png,40,40,1
7937,./img_data/300/300_36981.png,300_36981.png,40,40,1
7141,./img_data/300/300_30609.png,300_30609.png,41,41,1
7192,./img_data/300/300_29561.png,300_29561.png,40,40,1
8027,./img_data/300/300_38367.png,300_38367.png,160,160,1
7263,./img_data/300/300_38445.png,300_38445.png,40,40,1
8057,./img_data/300/300_34843.png,300_34843.png,96,96,1
7526,./img_data/300/300_35063.png,300_35063.png,40,40,1
7645,./img_data/300/300_35649.png,300_35649.png,40,40,1
7942,./img_data/300/300_37309.png,300_37309.png,40,40,1
7832,./img_data/300/300_37537.png,300_37537.png,40,40,1
8263,./img_data/300/300_227767.png,300_227767.png,23,59,1
7951,./img_data/300/300_34953.png,300_34953.png,40,40,1
8118,./img_data/300/300_226643.png,300_226643.png,864,399,1
7602,./img_data/300/300_36553.png,300_36553.png,40,40,1
7679,./img_data/300/300_36587.png,300_36587.png,40,40,1
7634,./img_data/300/300_35311.png,300_35311.png,40,40,1
7570,./img_data/300/300_37739.png,300_37739.png,40,40,1
7696,./img_data/300/300_29471.png,300_29471.png,40,40,1
8058,./img_data/300/300_33123.png,300_33123.png,40,40,1
7418,./img_data/300/300_38457.png,300_38457.png,40,40,1
7600,./img_data/300/300_30877.png,300_30877.png,40,40,1
8097,./img_data/300/300_33903.png,300_33903.png,40,40,1
8022,./img_data/300/300_34005.png,300_34005.png,22,22,1
7692,./img_data/300/300_36579.png,300_36579.png,40,40,1
7979,./img_data/300/300_36001.png,300_36001.png,40,40,1
7580,./img_data/300/300_36157.png,300_36157.png,160,160,1
7953,./img_data/300/300_33557.png,300_33557.png,40,40,1
7241,./img_data/300/300_32975.png,300_32975.png,40,40,1
7686,./img_data/300/300_35059.png,300_35059.png,40,40,1
7898,./img_data/300/300_37283.png,300_37283.png,40,40,1
7490,./img_data/300/300_38343.png,300_38343.png,40,40,1
7117,./img_data/300/300_38309.png,300_38309.png,40,40,1
7529,./img_data/300/300_36543.png,300_36543.png,40,40,1
7908,./img_data/300/300_228387.png,300_228387.png,624,624,1
7421,./img_data/300/300_37957.png,300_37957.png,40,40,1
7778,./img_data/300/300_36575.png,300_36575.png,40,40,1
8308,./img_data/300/300_35557.png,300_35557.png,40,40,1
7771,./img_data/300/300_29483.png,300_29483.png,56,56,1
7585,./img_data/300/300_40943.png,300_40943.png,624,624,1
7457,./img_data/300/300_35061.png,300_35061.png,40,40,1
7657,./img_data/300/300_38421.png,300_38421.png,40,40,1
7211,./img_data/300/300_29777.png,300_29777.png,40,40,1
8086,./img_data/300/300_36933.png,300_36933.png,40,40,1
7456,./img_data/300/300_34357.png,300_34357.png,40,40,1
7638,./img_data/300/300_36803.png,300_36803.png,40,40,1
7586,./img_data/300/300_37513.png,300_37513.png,40,40,1
8093,./img_data/300/300_35355.png,300_35355.png,40,40,1
7700,./img_data/300/300_36545.png,300_36545.png,40,40,1
7454,./img_data/300/300_34425.png,300_34425.png,40,40,1
8045,./img_data/300/300_33269.png,300_33269.png,40,40,1
7497,./img_data/300/300_73829.png,300_73829.png,534,534,1
7875,./img_data/300/300_226423.png,300_226423.png,532,534,1
7246,./img_data/300/300_36939.png,300_36939.png,40,40,1
8258,./img_data/300/300_37593.png,300_37593.png,40,40,1
8066,./img_data/300/300_35793.png,300_35793.png,24,24,1
7272,./img_data/300/300_37799.png,300_37799.png,40,40,1
8087,./img_data/300/300_37393.png,300_37393.png,40,40,1
7333,./img_data/300/300_37571.png,300_37571.png,40,40,1
8084,./img_data/300/300_34659.png,300_34659.png,40,40,1
7287,./img_data/300/300_38125.png,300_38125.png,40,40,1
7298,./img_data/300/300_34125.png,300_34125.png,40,40,1
7413,./img_data/300/300_36863.png,300_36863.png,40,40,1
8303,./img_data/300/300_35351.png,300_35351.png,40,40,1
8307,./img_data/300/300_35231.png,300_35231.png,40,40,1
8310,./img_data/300/300_37817.png,300_37817.png,40,40,1
8131,./img_data/300/300_38115.png,300_38115.png,40,40,1
7893,./img_data/300/300_38417.png,300_38417.png,40,40,1
7874,./img_data/300/300_33977.png,300_33977.png,40,40,1
7845,./img_data/300/300_30847.png,300_30847.png,40,40,1
7873,./img_data/300/300_226351.png,300_226351.png,532,534,1
8266,./img_data/300/300_33905.png,300_33905.png,40,40,1
7947,./img_data/300/300_227089.png,300_227089.png,140,140,1
8200,./img_data/300/300_37753.png,300_37753.png,40,40,1
7349,./img_data/300/300_30785.png,300_30785.png,40,40,1
7124,./img_data/300/300_35375.png,300_35375.png,40,40,1
7489,./img_data/300/300_35667.png,300_35667.png,40,40,1
7500,./img_data/300/300_33599.png,300_33599.png,40,40,1
7870,./img_data/300/300_30517.png,300_30517.png,40,40,1
8333,./img_data/300/300_37341.png,300_37341.png,40,40,1
7314,./img_data/300/300_35777.png,300_35777.png,24,24,1
8029,./img_data/300/300_38429.png,300_38429.png,40,40,1
7510,./img_data/300/300_35473.png,300_35473.png,40,40,1
7812,./img_data/300/300_227299.png,300_227299.png,534,534,1
7382,./img_data/300/300_1197.png,300_1197.png,40,40,1
7753,./img_data/300/300_35337.png,300_35337.png,40,40,1
7452,./img_data/300/300_32733.png,300_32733.png,26,26,1
7703,./img_data/300/300_29897.png,300_29897.png,40,40,1
8323,./img_data/300/300_37625.png,300_37625.png,40,40,1
7975,./img_data/300/300_34951.png,300_34951.png,40,40,1
7447,./img_data/300/300_37677.png,300_37677.png,40,40,1
7282,./img_data/300/300_32391.png,300_32391.png,40,40,1
7144,./img_data/300/300_37615.png,300_37615.png,40,40,1
7427,./img_data/300/300_37703.png,300_37703.png,40,40,1
7934,./img_data/300/300_226793.png,300_226793.png,864,399,1
8129,./img_data/300/300_227993.png,300_227993.png,543,543,1
7616,./img_data/300/300_34423.png,300_34423.png,18,28,1
7852,./img_data/300/300_37669.png,300_37669.png,40,40,1
8201,./img_data/300/300_228469.png,300_228469.png,334,208,1
8043,./img_data/300/300_37741.png,300_37741.png,40,40,1
7508,./img_data/300/300_36807.png,300_36807.png,40,40,1
7984,./img_data/300/300_30855.png,300_30855.png,40,40,1
8327,./img_data/300/300_37619.png,300_37619.png,40,40,1
7643,./img_data/300/300_38423.png,300_38423.png,40,40,1
7436,./img_data/300/300_36637.png,300_36637.png,40,40,1
7567,./img_data/300/300_30917.png,300_30917.png,40,40,1
7433,./img_data/300/300_37501.png,300_37501.png,40,40,1
7594,./img_data/300/300_33615.png,300_33615.png,24,24,1
7637,./img_data/300/300_226349.png,300_226349.png,532,534,1
8335,./img_data/300/300_32211.png,300_32211.png,40,40,1
8340,./img_data/300/300_32359.png,300_32359.png,26,28,1
8239,./img_data/300/300_37801.png,300_37801.png,40,40,1
7166,./img_data/300/300_37577.png,300_37577.png,40,40,1
7120,./img_data/300/300_227769.png,300_227769.png,23,59,1
7938,./img_data/300/300_37447.png,300_37447.png,40,40,1
7667,./img_data/300/300_35307.png,300_35307.png,40,40,1
8119,./img_data/300/300_37971.png,300_37971.png,40,40,1
7564,./img_data/300/300_38397.png,300_38397.png,40,40,1
8250,./img_data/300/300_227613.png,300_227613.png,312,624,1
8135,./img_data/300/300_35419.png,300_35419.png,40,40,1
8362,./img_data/300/300_37989.png,300_37989.png,40,40,1
7198,./img_data/300/300_228471.png,300_228471.png,510,322,1
8026,./img_data/300/300_38401.png,300_38401.png,40,40,1
7429,./img_data/300/300_33559.png,300_33559.png,40,40,1
7588,./img_data/300/300_34191.png,300_34191.png,40,40,1
7438,./img_data/300/300_34829.png,300_34829.png,40,40,1
8187,./img_data/300/300_30979.png,300_30979.png,40,40,1
8034,./img_data/300/300_37929.png,300_37929.png,40,40,1
7160,./img_data/300/300_36641.png,300_36641.png,40,40,1
7864,./img_data/300/300_38017.png,300_38017.png,40,40,1
7110,./img_data/300/300_35163.png,300_35163.png,40,40,1
8030,./img_data/300/300_34561.png,300_34561.png,40,40,1
7641,./img_data/300/300_35661.png,300_35661.png,40,40,1
7363,./img_data/300/300_37765.png,300_37765.png,40,40,1
7155,./img_data/300/300_33103.png,300_33103.png,24,24,1
8338,./img_data/300/300_32205.png,300_32205.png,40,40,1
7627,./img_data/300/300_32293.png,300_32293.png,40,40,1
7322,./img_data/300/300_34483.png,300_34483.png,40,40,1
7475,./img_data/300/300_30247.png,300_30247.png,40,40,1
7723,./img_data/300/300_32119.png,300_32119.png,40,40,1
7179,./img_data/300/300_37761.png,300_37761.png,40,40,1
7364,./img_data/300/300_31843.png,300_31843.png,17,23,1
8247,./img_data/300/300_36935.png,300_36935.png,40,40,1
7109,./img_data/300/300_38447.png,300_38447.png,40,40,1
8261,./img_data/300/300_37587.png,300_37587.png,40,40,1
8064,./img_data/300/300_32567.png,300_32567.png,40,40,1
7348,./img_data/300/300_34285.png,300_34285.png,40,40,1
7814,./img_data/300/300_33545.png,300_33545.png,12,26,1
8183,./img_data/300/300_37757.png,300_37757.png,40,40,1
8353,./img_data/300/300_228325.png,300_228325.png,235,624,1
8170,./img_data/300/300_226483.png,300_226483.png,312,624,1
7689,./img_data/300/300_35703.png,300_35703.png,240,240,1
7843,./img_data/300/300_36985.png,300_36985.png,40,40,1
7743,./img_data/300/300_35135.png,300_35135.png,40,40,1
8139,./img_data/300/300_36919.png,300_36919.png,40,40,1
7560,./img_data/300/300_37067.png,300_37067.png,40,40,1
8172,./img_data/300/300_32363.png,300_32363.png,40,40,1
8076,./img_data/300/300_34473.png,300_34473.png,40,40,1
7533,./img_data/300/300_37891.png,300_37891.png,40,40,1
7180,./img_data/300/300_37775.png,300_37775.png,40,40,1
7224,./img_data/300/300_32223.png,300_32223.png,40,40,1
7542,./img_data/300/300_33163.png,300_33163.png,24,24,1
8238,./img_data/300/300_37829.png,300_37829.png,40,40,1
8365,./img_data/300/300_33279.png,300_33279.png,24,24,1
8264,./img_data/300/300_32399.png,300_32399.png,40,40,1
7474,./img_data/300/300_30253.png,300_30253.png,40,40,1
7112,./img_data/300/300_38335.png,300_38335.png,40,40,1
8289,./img_data/300/300_35635.png,300_35635.png,40,40,1
8047,./img_data/300/300_228321.png,300_228321.png,272,624,1
8305,./img_data/300/300_227611.png,300_227611.png,312,624,1
7591,./img_data/300/300_36989.png,300_36989.png,40,40,1
7437,./img_data/300/300_36623.png,300_36623.png,40,40,1
8231,./img_data/300/300_37141.png,300_37141.png,40,40,1
7987,./img_data/300/300_226791.png,300_226791.png,864,399,1
7118,./img_data/300/300_36873.png,300_36873.png,40,40,1
7648,./img_data/300/300_37923.png,300_37923.png,40,40,1
7598,./img_data/300/300_228007.png,300_228007.png,534,534,1
7439,./img_data/300/300_37461.png,300_37461.png,40,40,1
7849,./img_data/300/300_37899.png,300_37899.png,40,40,1
7546,./img_data/300/300_33177.png,300_33177.png,40,40,1
7371,./img_data/300/300_29759.png,300_29759.png,24,24,1
7818,./img_data/300/300_37737.png,300_37737.png,40,40,1
7163,./img_data/300/300_37563.png,300_37563.png,40,40,1
7357,./img_data/300/300_37995.png,300_37995.png,40,40,1
7760,./img_data/300/300_226555.png,300_226555.png,312,624,1
7632,./img_data/300/300_35463.png,300_35463.png,40,40,1
8321,./img_data/300/300_37157.png,300_37157.png,40,40,1
7161,./img_data/300/300_29761.png,300_29761.png,24,24,1
7735,./img_data/300/300_37093.png,300_37093.png,40,40,1
7340,./img_data/300/300_30593.png,300_30593.png,20,20,1
7906,./img_data/300/300_35331.png,300_35331.png,40,40,1
7191,./img_data/300/300_37987.png,300_37987.png,40,40,1
8363,./img_data/300/300_33537.png,300_33537.png,40,40,1
7792,./img_data/300/300_32263.png,300_32263.png,40,40,1
8329,./img_data/300/300_35783.png,300_35783.png,24,24,1
8121,./img_data/300/300_30987.png,300_30987.png,40,40,1
7232,./img_data/300/300_35015.png,300_35015.png,24,24,1
7826,./img_data/300/300_37709.png,300_37709.png,40,40,1
7294,./img_data/300/300_36083.png,300_36083.png,40,40,1
7668,./img_data/300/300_35313.png,300_35313.png,40,40,1
7684,./img_data/300/300_37869.png,300_37869.png,40,40,1
7258,./img_data/300/300_80255.png,300_80255.png,532,534,1
8051,./img_data/300/300_37543.png,300_37543.png,40,40,1
7663,./img_data/300/300_33979.png,300_33979.png,80,129,1
7495,./img_data/300/300_32849.png,300_32849.png,40,40,1
7244,./img_data/300/300_38055.png,300_38055.png,40,40,1
8140,./img_data/300/300_227159.png,300_227159.png,512,512,1
7279,./img_data/300/300_38455.png,300_38455.png,40,40,1
7933,./img_data/300/300_36573.png,300_36573.png,40,40,1
7636,./img_data/300/300_35339.png,300_35339.png,40,40,1
7694,./img_data/300/300_37101.png,300_37101.png,40,40,1
8220,./img_data/300/300_37343.png,300_37343.png,40,40,1
7562,./img_data/300/300_37701.png,300_37701.png,40,40,1
7330,./img_data/300/300_38087.png,300_38087.png,40,40,1
7815,./img_data/300/300_37045.png,300_37045.png,40,40,1
8073,./img_data/300/300_35779.png,300_35779.png,24,24,1
7284,./img_data/300/300_31897.png,300_31897.png,40,40,1
7807,./img_data/300/300_228419.png,300_228419.png,40,40,1
7900,./img_data/300/300_227077.png,300_227077.png,300,300,1
7952,./img_data/300/300_33231.png,300_33231.png,39,34,1
7481,./img_data/300/300_35465.png,300_35465.png,240,240,1
7799,./img_data/300/300_34809.png,300_34809.png,10,16,1
8293,./img_data/300/300_33907.png,300_33907.png,40,40,1
7909,./img_data/300/300_34985.png,300_34985.png,22,22,1
7683,./img_data/300/300_37855.png,300_37855.png,40,40,1
7406,./img_data/300/300_35371.png,300_35371.png,40,40,1
7267,./img_data/300/300_32829.png,300_32829.png,40,40,1
7660,./img_data/300/300_36815.png,300_36815.png,40,40,1
8063,./img_data/300/300_33679.png,300_33679.png,40,40,1
7157,./img_data/300/300_34687.png,300_34687.png,21,26,1
